ID;Data;Categoria;Adempimento;Titolo;Apparato;Supervisore;Controllore;Addetto;Stato;Costi;Tempi
975;01/03/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - STUDIO RADICCI STP;STUDIO RADICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
974;01/03/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - STUDIO RADICCI STP;STUDIO RADICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
973;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - STUDIO RADICCI STP;STUDIO RADICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
972;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - STUDIO RADICCI STP;STUDIO RADICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
971;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SOFIM MEDICAL CENTER ;SOFIM MEDICAL CENTER ;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
970;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SOFIM MEDICAL CENTER ;SOFIM MEDICAL CENTER ;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
969;01/03/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - PROCARE SRL;PROCARE SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
968;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - PROCARE SRL;PROCARE SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
965;01/02/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - PAOLO DOTTORE DENTAL CARE S.R.L.;PAOLO DOTTORE DENTAL CARE S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
964;01/02/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - PAOLO DOTTORE DENTAL CARE S.R.L.;PAOLO DOTTORE DENTAL CARE S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
961;01/01/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - SMILING CENTRI ODONTOIATRICI;SMILING CENTRI ODONTOIATRICI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ma scaduto;;
960;01/01/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - SMILING CENTRI ODONTOIATRICI;SMILING CENTRI ODONTOIATRICI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
959;01/01/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DAVIDE GENTILI;DAVIDE GENTILI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
958;01/01/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DAVIDE GENTILI;DAVIDE GENTILI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
957;01/12/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - DE STEFANO VINCENZINA;DE STEFANO VINCENZINA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
956;01/11/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - CAPONE VALERIANO;CAPONE VALERIANO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
955;01/11/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - RI-ABILITARE S.R.L.;RI-ABILITARE S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
954;01/10/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - KINESIO MEDICAL LAB SRL;KINESIO MEDICAL LAB SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
953;01/10/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - VILLA ARDEATINA SRL;VILLA ARDEATINA SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
951;01/08/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MAZZEI STP;MAZZEI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
950;01/09/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - GIUNONE S.P.A.;GIUNONE S.P.A.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
949;01/07/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - ASS. PROF. CLINICA VETERINARIA FRASCATI DI RUGGERI E SOCI;ASS. PROF. CLINICA VETERINARIA FRASCATI DI RUGGERI E SOCI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
948;01/07/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - ASS. PROF. CLINICA VETERINARIA FRASCATI DI RUGGERI E SOCI;ASS. PROF. CLINICA VETERINARIA FRASCATI DI RUGGERI E SOCI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
947;01/07/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DI BARI KATYA - ROMA;DI BARI KATYA - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
946;01/07/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DI BARI KATYA - ROMA;DI BARI KATYA - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
945;01/07/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - D'ANTONI ANGELO;D'ANTONI ANGELO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
944;01/07/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - D'ANTONI ANGELO;D'ANTONI ANGELO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
943;01/07/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PALMA FRANCESCO;PALMA FRANCESCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
942;01/07/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PALMA FRANCESCO;PALMA FRANCESCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
941;01/07/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DE CUNTIS ARMANDO;DE CUNTIS ARMANDO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
940;01/07/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DE CUNTIS ARMANDO;DE CUNTIS ARMANDO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
939;01/07/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MAGISTRI MAURO - ODONTOIATRA;MAGISTRI MAURO - ODONTOIATRA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
938;01/07/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MAGISTRI MAURO - ODONTOIATRA;MAGISTRI MAURO - ODONTOIATRA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
937;01/07/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MAGISTRI MAURO - MEDICINA DI BASE;MAGISTRI MAURO - MEDICINA DI BASE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
936;01/07/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MAGISTRI MAURO - MEDICINA DI BASE;MAGISTRI MAURO - MEDICINA DI BASE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
935;01/06/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - CANDELORI ALESSANDRO;CANDELORI ALESSANDRO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
934;01/06/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - CANDELORI ALESSANDRO;CANDELORI ALESSANDRO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
933;01/06/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - ROSATO SRL (SATOR CUOCCI);ROSATO SRL (SATOR CUOCCI);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
932;01/06/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - ROSATO SRL (SATOR CUOCCI);ROSATO SRL (SATOR CUOCCI);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
931;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - COCCHI EUGENIA;COCCHI EUGENIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
930;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - COCCHI EUGENIA;COCCHI EUGENIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
929;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - PERONDI ARRIGO (STUDIO ODONTOIATRICO);PERONDI ARRIGO (STUDIO ODONTOIATRICO);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
928;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - PERONDI ARRIGO (STUDIO ODONTOIATRICO);PERONDI ARRIGO (STUDIO ODONTOIATRICO);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
927;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - GIOVANNI PICCIRILLO;GIOVANNI PICCIRILLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
926;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - GIOVANNI PICCIRILLO;GIOVANNI PICCIRILLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
925;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MIGLIANO GIOVANNI;MIGLIANO GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
924;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MIGLIANO GIOVANNI;MIGLIANO GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
921;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PACIFICI EUGENIO;PACIFICI EUGENIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
920;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PACIFICI EUGENIO;PACIFICI EUGENIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
919;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - SUNMED SRL;SUNMED SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
918;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - SUNMED SRL;SUNMED SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
917;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
916;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
915;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SBRICCOLI FRANCA;SBRICCOLI FRANCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
914;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SBRICCOLI FRANCA;SBRICCOLI FRANCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
913;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DE FEO MARCO;DE FEO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
912;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DE FEO MARCO;DE FEO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
911;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - ANGELICO FISIO MEDICA;ANGELICO FISIO MEDICA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
910;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - ANGELICO FISIO MEDICA;ANGELICO FISIO MEDICA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
909;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;STV - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato;;
908;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;STV - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
905;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PERSIA GIANCARLO;PERSIA GIANCARLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
904;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PERSIA GIANCARLO;PERSIA GIANCARLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
901;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - TRIVULZIO;ODONTOCOOP SRL - TRIVULZIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
900;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - TRIVULZIO;ODONTOCOOP SRL - TRIVULZIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
899;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - ASOLA MANTOVA;ODONTOCOOP SRL - ASOLA MANTOVA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
898;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - ASOLA MANTOVA;ODONTOCOOP SRL - ASOLA MANTOVA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
897;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - PISOGNE;ODONTOCOOP SRL - PISOGNE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
896;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - PISOGNE;ODONTOCOOP SRL - PISOGNE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
895;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - ESINE;ODONTOCOOP SRL - ESINE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
894;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - ESINE;ODONTOCOOP SRL - ESINE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
893;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - COLOGNO MONZESE;ODONTOCOOP SRL - COLOGNO MONZESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
892;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - COLOGNO MONZESE;ODONTOCOOP SRL - COLOGNO MONZESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
891;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - SESTO SAN GIOVANNI;ODONTOCOOP SRL - SESTO SAN GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
890;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - SESTO SAN GIOVANNI;ODONTOCOOP SRL - SESTO SAN GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
889;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - CUSANO MILANINO;ODONTOCOOP SRL - CUSANO MILANINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
888;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - CUSANO MILANINO;ODONTOCOOP SRL - CUSANO MILANINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
887;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - PIOLTELLO;ODONTOCOOP SRL - PIOLTELLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
886;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - PIOLTELLO;ODONTOCOOP SRL - PIOLTELLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
885;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ODONTOCOOP SRL - VAPRIO D'ADDA;ODONTOCOOP SRL - VAPRIO D'ADDA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
